S.No,InvoiceNo,Date,Country,ProductID,Shop,Gender,Size (US),UnitPrice,Discount,SalePrice
8318,59834,42410.22611,United Kingdom,2215,UK5,Male,11,179,0.3,125.3
8319,59835,42410.25611,Canada,2225,CAN3,Male,8.5,129,0,129
8320,59836,42410.48611,Germany,2226,GER1,Female,6.5,129,0.2,103.2
8321,59837,42410.62611,United States,2175,US13,Female,7.5,159,0,159
8322,59838,42410.62611,Germany,2211,GER1,Male,8.5,189,0.5,94.5
8323,59839,42410.65611,United States,2186,US13,Male,9.5,169,0,169
8324,59840,42410.66611,United Kingdom,2160,UK3,Male,9.5,179,0.2,143.2
8325,59841,42410.73611,United States,2154,US12,Female,4.5,159,0.1,143.1
8326,59842,42410.78611,Germany,2160,GER2,Male,11.5,129,0.2,103.2
8327,59843,42410.80611,Canada,2191,CAN2,Male,9.5,189,0,189
8328,59844,42410.91611,Canada,2230,CAN2,Male,12,129,0,129
8329,59845,42410.95611,Germany,2234,GER1,Male,9.5,149,0,149
8330,59846,42410.99611,Germany,2206,GER2,Male,8.5,149,0.2,119.2
8331,59847,42411.02611,Canada,2229,CAN7,Female,7,149,0,149
8332,59848,42411.05611,United States,2147,US15,Female,9.5,129,0.2,103.2
8333,59849,42411.06611,United States,2147,US13,Female,8,129,0.1,116.1
8334,59849,42411.06611,United States,2170,US12,Female,12,169,0,169
8335,59850,42411.11611,Canada,2199,CAN6,Female,9,189,0.5,94.5
8336,59851,42411.14611,United States,2177,US6,Female,8,189,0,189
8337,59852,42411.40611,Germany,2220,GER2,Male,11,129,0.3,90.3
8338,59853,42411.48611,Germany,2207,GER1,Female,6.5,149,0,149
8339,59854,42411.62611,Germany,2211,GER1,Male,8.5,189,0.5,94.5
8340,59855,42411.73611,Canada,2171,CAN6,Male,11.5,129,0,129
8341,59856,42411.75611,Canada,2201,CAN6,Male,10,149,0.5,74.5
8342,59857,42411.80611,Canada,2192,CAN6,Male,8,159,0,159
8343,59858,42411.82611,Canada,2148,CAN5,Female,7.5,139,0.1,125.1
8344,59859,42411.82611,Germany,2229,GER2,Male,10,199,0.1,179.1
8345,59860,42411.95611,United States,2207,US12,Female,8,179,0.2,143.2
8346,59861,42412.01611,Germany,2221,GER2,Male,13,169,0.5,84.5
8347,59862,42412.02611,Canada,2211,CAN6,Male,8.5,139,0,139
8348,59862,42412.02611,Canada,2203,CAN6,Male,9.5,189,0,189
8349,59863,42412.02611,Canada,2237,CAN3,Female,7,169,0,169
8350,59864,42412.05611,United States,2188,US5,Male,10.5,139,0.3,97.3
8351,59865,42412.06611,United States,2211,US13,Female,8,129,0,129
8352,59865,42412.06611,United States,2154,US13,Female,12,179,0.1,161.1
8353,59866,42412.14611,United States,2184,US5,Female,8,149,0,149
8354,59867,42412.30611,Germany,2190,GER1,Female,8.5,129,0,129
8355,59868,42412.30611,United States,2233,US13,Female,7.5,129,0,129
8356,59868,42412.30611,United States,2157,US13,Male,8,169,0,169
8357,59869,42412.33611,Germany,2199,GER2,Male,10,159,0,159
8358,59870,42412.66611,United States,2217,US5,Female,10,179,0,179
8359,59871,42412.66611,Germany,2241,GER2,Female,8,129,0,129
8360,59872,42412.75611,Germany,2221,GER1,Female,7,139,0.3,97.3
8361,59873,42412.79611,United States,2209,US15,Female,8,149,0.1,134.1
8362,59874,42412.80611,Canada,2157,CAN2,Male,7.5,189,0,189
8363,59875,42412.89611,Germany,2223,GER1,Female,8.5,129,0.3,90.3
8364,59876,42413.01611,Germany,2192,GER1,Female,7.5,159,0,159
8365,59877,42413.02611,Canada,2214,CAN2,Male,15,129,0.2,103.2
8366,59877,42413.02611,Canada,2237,CAN6,Male,10,139,0.1,125.1
8367,59878,42413.03611,United States,2214,US9,Male,9.5,159,0.5,79.5
8368,59879,42413.06611,United States,2235,US13,Female,8,159,0.1,143.1
8369,59879,42413.06611,United States,2185,US13,Female,12,199,0.1,179.1
8370,59880,42413.08611,United States,2150,US3,Female,8,169,0,169
8371,59881,42413.18611,Canada,2168,CAN5,Female,6,189,0,189
8372,59882,42413.30611,United States,2186,US13,Male,10,189,0.1,170.1
8373,59882,42413.30611,United States,2157,US13,Male,8,169,0,169
8374,59883,42413.30611,Germany,2174,GER1,Male,10.5,169,0.5,84.5
8375,59884,42413.41611,Canada,2238,CAN2,Male,9,189,0,189
8376,59885,42413.47611,Germany,2229,GER2,Male,8,129,0.3,90.3
8377,59886,42413.51611,Canada,2180,CAN6,Female,9,139,0.3,97.3
8378,59887,42413.71611,Canada,2191,CAN2,Male,9.5,189,0,189
8379,59888,42413.87611,Germany,2182,GER1,Male,10,169,0,169
8380,59889,42414.02611,United States,2158,US11,Male,9.5,139,0.5,69.5
8381,59890,42414.02611,Germany,2147,GER1,Female,7,159,0,159
8382,59891,42414.03611,United States,2173,US9,Female,11,149,0.5,74.5
8383,59892,42414.04611,Canada,2223,CAN6,Female,9.5,139,0,139
8384,59893,42414.18611,Canada,2147,CAN6,Male,8,129,0.5,64.5
8385,59894,42414.24611,United Kingdom,2235,UK5,Male,10,139,0.1,125.1
8386,59895,42414.30611,United States,2166,US13,Female,7.5,199,0,199
8387,59895,42414.30611,United States,2236,US13,Male,8,179,0,179
8388,59895,42414.30611,United States,2186,US13,Male,10,189,0.1,170.1
8389,59896,42414.36611,United States,2184,US15,Male,11,139,0,139
8390,59897,42414.41611,Canada,2206,CAN1,Female,7.5,149,0,149
8391,59898,42414.47611,Germany,2181,GER2,Male,9.5,199,0,199
8392,59899,42414.51611,United States,2183,US14,Male,14,129,0,129
8393,59900,42414.71611,Canada,2192,CAN6,Male,8,159,0,159
8394,59901,42414.71611,United States,2215,US11,Female,8,169,0,169
8395,59902,42414.80611,United Kingdom,2181,UK3,Male,9.5,199,0.3,139.3
8396,59903,42414.80611,United States,2181,US14,Female,9,129,0,129
8397,59904,42414.91611,United States,2224,US12,Female,7,199,0,199
8398,59905,42415.02611,United Kingdom,2170,UK3,Female,10.5,199,0,199
8399,59906,42415.03611,United States,2222,US6,Male,11,129,0,129
8400,59907,42415.04611,United States,2190,US1,Male,10,139,0.5,69.5
8401,59908,42415.08611,United States,2190,US4,Female,8,139,0.5,69.5
8402,59909,42415.15611,Canada,2233,CAN6,Female,9,159,0,159
8403,59910,42415.27611,Germany,2169,GER1,Female,8.5,139,0.3,97.3
8404,59911,42415.41611,Canada,2172,CAN3,Female,7.5,139,0,139
8405,59912,42415.44611,United States,2232,US15,Male,8,149,0.1,134.1
8406,59913,42415.45611,Germany,2241,GER1,Male,11,169,0,169
8407,59914,42415.51611,United States,2215,US14,Male,10.5,199,0,199
8408,59915,42415.69611,United States,2220,US14,Female,8,179,0,179
8409,59916,42415.71611,United States,2234,US15,Male,9.5,159,0.5,79.5
8410,59917,42415.80611,United States,2181,US14,Female,9,129,0,129
8411,59918,42415.80611,United Kingdom,2166,UK1,Male,8.5,179,0,179
8412,59919,42415.80611,United States,2228,US15,Male,9,179,0,179
8413,59920,42415.84611,Canada,2193,CAN2,Male,9,199,0,199
8414,59921,42415.87611,Germany,2222,GER3,Male,10.5,149,0.2,119.2
8415,59922,42415.91611,Canada,2173,CAN1,Male,10.5,169,0.5,84.5
8416,59923,42416.02611,United Kingdom,2202,UK1,Female,10.5,159,0.2,127.2
8417,59924,42416.27611,United States,2186,US9,Male,14,199,0,199
8418,59925,42416.27611,Germany,2190,GER1,Female,8.5,129,0,129
8419,59926,42416.33611,United States,2239,US4,Male,10,169,0,169
8420,59927,42416.34611,Germany,2156,GER1,Male,9.5,179,0,179
8421,59928,42416.35611,Germany,2196,GER2,Male,8,199,0.3,139.3
8422,59928,42416.35611,Germany,2233,GER2,Male,11,159,0,159
8423,59929,42416.44611,Canada,2173,CAN1,Female,12,189,0,189
8424,59930,42416.62611,United States,2195,US12,Male,10,179,0,179
8425,59931,42416.62611,Canada,2155,CAN7,Female,6,149,0.1,134.1
8426,59932,42416.69611,Germany,2226,GER2,Male,10,169,0,169
8427,59933,42416.71611,United States,2177,US6,Female,8,189,0,189
8428,59934,42416.78611,Canada,2171,CAN6,Female,7.5,189,0.3,132.3
8429,59935,42416.80611,United Kingdom,2226,UK2,Male,11.5,199,0,199
8430,59935,42416.80611,United Kingdom,2166,UK1,Male,8.5,179,0,179
8431,59936,42416.80611,United States,2184,US15,Male,11,139,0,139
8432,59937,42416.84611,Canada,2219,CAN3,Male,8.5,129,0.3,90.3
8433,59938,42416.85611,United States,2187,US14,Female,6,159,0,159
8434,59939,42416.87611,United States,2234,US3,Male,10,139,0,139
8435,59940,42417.03611,United Kingdom,2178,UK4,Female,8.5,199,0,199
8436,59941,42417.15611,United States,2183,US14,Male,14,129,0,129
8437,59942,42417.22611,Germany,2167,GER1,Male,12,199,0.3,139.3
8438,59943,42417.26611,Canada,2223,CAN6,Female,9.5,139,0,139
8439,59944,42417.27611,Canada,2222,CAN2,Female,11.5,159,0,159
8440,59945,42417.27611,United States,2157,US13,Male,8,169,0,169
8441,59946,42417.33611,United States,2147,US15,Female,9.5,129,0.2,103.2
8442,59947,42417.52611,Germany,2154,GER2,Male,10.5,169,0,169
8443,59948,42417.62611,United States,2216,US12,Male,6,189,0.3,132.3
8444,59949,42417.64611,Germany,2235,GER2,Male,11,149,0.5,74.5
8445,59950,42417.68611,United States,2230,US3,Male,9,139,0,139
8446,59950,42417.68611,United States,2231,US12,Male,11,149,0.1,134.1
8447,59951,42417.77611,United States,2232,US14,Male,9.5,139,0,139
8448,59952,42417.78611,Canada,2193,CAN2,Male,9,199,0,199
8449,59953,42417.84611,Canada,2226,CAN5,Male,14,149,0,149
8450,59954,42417.85611,Canada,2177,CAN6,Male,9.5,189,0.5,94.5
8451,59955,42418.03611,United States,2207,US12,Male,10.5,199,0.1,179.1
8452,59956,42418.16611,United Kingdom,2215,UK1,Female,7.5,179,0.5,89.5
8453,59956,42418.16611,United Kingdom,2206,UK4,Female,7.5,149,0,149
8454,59957,42418.26611,United States,2190,US1,Male,10,139,0.5,69.5
8455,59958,42418.27611,United States,2214,US9,Male,9.5,159,0.5,79.5
8456,59959,42418.28611,United States,2234,US14,Male,9,149,0,149
8457,59960,42418.34611,Germany,2217,GER2,Male,8.5,189,0,189
8458,59961,42418.49611,Germany,2203,GER1,Male,10.5,129,0.1,116.1
8459,59962,42418.52611,United Kingdom,2228,UK3,Female,7.5,199,0,199
8460,59963,42418.53611,United States,2194,US12,Male,9.5,179,0.3,125.3
8461,59964,42418.57611,Germany,2241,GER3,Male,15,179,0,179
8462,59965,42418.62611,United States,2216,US13,Female,8.5,169,0.1,152.1
8463,59966,42418.63611,Germany,2156,GER1,Male,9.5,179,0,179
8464,59967,42418.64611,Germany,2208,GER2,Male,10,179,0,179
8465,59968,42418.68611,United States,2230,US3,Male,9,139,0,139
8466,59969,42418.77611,United States,2228,US2,Male,10,179,0,179
8467,59970,42418.78611,Canada,2219,CAN3,Male,8.5,129,0.3,90.3
8468,59971,42418.88611,United States,2218,US6,Male,11,139,0.3,97.3
8469,59972,42418.99611,Germany,2202,GER2,Male,7.5,179,0,179
8470,59973,42419.03611,United States,2174,US12,Male,8.5,129,0,129
8471,59974,42419.15611,Germany,2175,GER3,Female,8.5,159,0,159
8472,59975,42419.15611,Canada,2190,CAN7,Female,8.5,179,0,179
8473,59976,42419.16611,Germany,2167,GER1,Male,12,199,0.3,139.3
8474,59977,42419.22611,Germany,2238,GER2,Male,9,129,0,129
8475,59978,42419.28611,Canada,2165,CAN5,Female,9,149,0.3,104.3
8476,59979,42419.33611,United States,2165,US7,Male,9,199,0,199
8477,59980,42419.49611,United Kingdom,2160,UK3,Male,10,159,0.1,143.1
8478,59981,42419.53611,United Kingdom,2178,UK4,Female,8.5,199,0,199
8479,59982,42419.54611,Canada,2153,CAN1,Male,9,139,0,139
8480,59982,42419.54611,Canada,2185,CAN6,Female,9,189,0.1,170.1
8481,59983,42419.63611,Germany,2241,GER1,Male,11,169,0,169
8482,59984,42419.64611,Germany,2212,GER1,Male,9.5,139,0.3,97.3
8483,59985,42419.70611,Canada,2161,CAN3,Female,11.5,189,0,189
8484,59985,42419.70611,Canada,2175,CAN6,Female,11.5,169,0,169
8485,59986,42419.77611,United States,2233,US4,Female,9,199,0,199
8486,59987,42419.88611,United States,2231,US12,Male,11,149,0.1,134.1
8487,59988,42419.94611,Germany,2241,GER1,Female,8,159,0,159
8488,59989,42419.99611,United States,2193,US2,Male,8.5,199,0.3,139.3
8489,59989,42419.99611,United States,2158,US1,Male,10,179,0,179
8490,59990,42420.10611,Germany,2241,GER2,Female,8,129,0,129
8491,59991,42420.16611,Canada,2181,CAN7,Female,7.5,139,0,139
8492,59992,42420.28611,United States,2157,US14,Male,10.5,169,0.3,118.3
8493,59993,42420.33611,United States,2208,US4,Male,10.5,159,0.5,79.5
8494,59993,42420.33611,United States,2223,US9,Male,10,129,0,129
8495,59994,42420.51611,United States,2225,US8,Male,7.5,159,0,159
8496,59995,42420.54611,Germany,2154,GER1,Female,8,189,0.5,94.5
8497,59996,42420.54611,Canada,2171,CAN6,Female,7.5,189,0.3,132.3
8498,59996,42420.54611,Canada,2217,CAN3,Female,9,149,0,149
8499,59997,42420.57611,Germany,2182,GER1,Male,10,169,0,169
8500,59998,42420.64611,United States,2233,US13,Female,7.5,129,0,129
8501,59999,42420.70611,Canada,2161,CAN3,Female,11.5,189,0,189
8502,60000,42420.70611,United States,2220,US10,Male,10,169,0.5,84.5
8503,60001,42420.83611,United States,2189,US5,Female,8,139,0,139
8504,60002,42420.88611,United States,2161,US15,Male,8.5,139,0,139
8505,60003,42420.92611,Germany,2221,GER1,Female,9,149,0,149
8506,60004,42420.94611,Germany,2208,GER3,Female,6,159,0,159
8507,60005,42420.99611,United States,2241,US1,Female,7.5,129,0,129
8508,60005,42420.99611,United States,2193,US2,Male,8.5,199,0.3,139.3
8509,60006,42421.10611,United Kingdom,2195,UK5,Female,8,189,0,189
8510,60007,42421.10611,Germany,2184,GER1,Female,8,189,0.1,170.1
8511,60008,42421.10611,Canada,2209,CAN6,Male,10.5,169,0.3,118.3
8512,60009,42421.15611,United States,2228,US15,Male,9,179,0,179
8513,60010,42421.15611,Canada,2151,CAN5,Female,8.5,159,0,159
8514,60011,42421.16611,Canada,2195,CAN7,Female,7.5,129,0.3,90.3
8515,60012,42421.23611,Germany,2179,GER2,Male,10,189,0,189
8516,60013,42421.33611,United States,2241,US11,Male,10,129,0,129
8517,60013,42421.33611,United States,2208,US4,Male,10.5,159,0.5,79.5
8518,60014,42421.49611,United Kingdom,2153,UK5,Male,9.5,189,0,189
8519,60015,42421.51611,United States,2147,US6,Male,9.5,199,0,199
8520,60015,42421.51611,United States,2153,US3,Female,6.5,139,0,139
8521,60016,42421.54611,Germany,2241,GER3,Male,15,179,0,179
8522,60017,42421.54611,Canada,2193,CAN2,Male,9,199,0,199
8523,60017,42421.54611,Canada,2150,CAN2,Female,9,139,0.2,111.2
8524,60018,42421.68611,Germany,2160,GER1,Male,11,129,0,129
8525,60019,42421.70611,United States,2186,US9,Male,14,199,0,199
8526,60019,42421.70611,United States,2220,US10,Male,10,169,0.5,84.5
8527,60020,42421.75611,Germany,2178,GER3,Female,8,159,0,159
8528,60021,42421.94611,Germany,2221,GER1,Female,6,129,0,129
8529,60021,42421.94611,Germany,2175,GER1,Female,8,189,0,189
8530,60022,42422.09611,Germany,2230,GER2,Female,10.5,129,0,129
8531,60023,42422.09611,United Kingdom,2192,UK1,Male,9,189,0,189
8532,60024,42422.10611,Germany,2237,GER1,Female,7,149,0.3,104.3
8533,60024,42422.10611,Germany,2199,GER2,Female,8,169,0.3,118.3
8534,60024,42422.10611,Germany,2203,GER1,Male,10.5,129,0.1,116.1
8535,60025,42422.16611,Canada,2153,CAN1,Male,9,139,0,139
8536,60026,42422.18611,United States,2240,US3,Male,8.5,139,0,139
8537,60027,42422.19611,United States,2153,US15,Female,7.5,149,0.2,119.2
8538,60028,42422.26611,Germany,2174,GER1,Female,8,179,0.1,161.1
8539,60028,42422.26611,Germany,2201,GER1,Female,8,139,0,139
8540,60029,42422.33611,United States,2231,US12,Male,11,149,0.1,134.1
8541,60030,42422.39611,Germany,2221,GER1,Female,10,149,0.1,134.1
8542,60031,42422.41611,United States,2228,US10,Male,10.5,129,0,129
8543,60032,42422.51611,Canada,2155,CAN3,Male,10,139,0,139
8544,60033,42422.51611,United Kingdom,2155,UK5,Female,9.5,169,0,169
8545,60034,42422.52611,Canada,2190,CAN7,Female,8.5,179,0,179
8546,60035,42422.54611,Germany,2236,GER3,Male,10,159,0.5,79.5
8547,60036,42422.64611,Canada,2207,CAN2,Male,10.5,159,0,159
8548,60037,42422.69611,Canada,2178,CAN2,Male,9,179,0.3,125.3
8549,60038,42422.71611,Germany,2208,GER3,Female,6,159,0,159
8550,60039,42422.90611,United Kingdom,2161,UK5,Male,11,149,0,149
8551,60040,42423.09611,United States,2193,US14,Female,9,159,0.2,127.2
8552,60041,42423.15611,United States,2158,US3,Female,7.5,169,0,169
8553,60042,42423.16611,United Kingdom,2197,UK4,Female,7.5,169,0.1,152.1
8554,60043,42423.18611,United States,2236,US5,Male,10.5,199,0.5,99.5
8555,60044,42423.19611,Germany,2179,GER2,Male,10,189,0,189
8556,60045,42423.26611,Germany,2174,GER1,Female,8,179,0.1,161.1
8557,60046,42423.26611,Germany,2165,GER3,Male,10.5,139,0.1,125.1
8558,60047,42423.33611,United States,2202,US14,Female,10,129,0.3,90.3
8559,60048,42423.41611,United States,2165,US1,Male,11.5,129,0,129
8560,60049,42423.51611,United States,2169,US8,Female,6.5,169,0.5,84.5
8561,60050,42423.52611,Canada,2199,CAN1,Female,8.5,169,0,169
8562,60051,42423.64611,Germany,2150,GER3,Female,7,179,0.3,125.3
8563,60052,42423.68611,Germany,2157,GER1,Male,12,199,0.2,159.2
8564,60053,42423.71611,Germany,2221,GER1,Female,6,129,0,129
8565,60054,42423.72611,Germany,2215,GER2,Female,8.5,199,0.2,159.2
8566,60055,42423.72611,United States,2226,US15,Female,8,189,0.3,132.3
8567,60056,42423.75611,Germany,2241,GER3,Male,15,179,0,179
8568,60057,42423.80611,Germany,2211,GER2,Female,7.5,159,0.5,79.5
8569,60058,42423.83611,United States,2219,US15,Female,7.5,159,0,159
8570,60059,42424.03611,United States,2240,US15,Male,9.5,199,0.2,159.2
8571,60060,42424.07611,United Kingdom,2235,UK5,Male,10,139,0.1,125.1
8572,60061,42424.09611,United Kingdom,2181,UK3,Male,9.5,199,0.3,139.3
8573,60062,42424.10611,United Kingdom,2157,UK3,Female,10.5,189,0,189
8574,60063,42424.15611,Germany,2220,GER3,Male,8.5,139,0,139
8575,60064,42424.16611,Germany,2195,GER3,Male,9,139,0,139
8576,60065,42424.18611,Canada,2237,CAN6,Female,11.5,189,0,189
8577,60066,42424.26611,Germany,2199,GER2,Male,6.5,179,0,179
8578,60066,42424.26611,Germany,2165,GER3,Male,10.5,139,0.1,125.1
8579,60067,42424.33611,United States,2197,US3,Female,10,179,0,179
8580,60068,42424.41611,Germany,2224,GER2,Female,9.5,159,0.3,111.3
8581,60069,42424.56611,United States,2152,US12,Female,8.5,129,0,129
8582,60070,42424.64611,United States,2160,US11,Female,8,129,0,129
8583,60071,42424.68611,United States,2198,US13,Male,11,139,0,139
8584,60071,42424.68611,United States,2147,US15,Female,9.5,159,0,159
8585,60072,42424.70611,Canada,2147,CAN5,Female,9,199,0.3,139.3
8586,60073,42424.72611,United States,2188,US15,Female,8,129,0,129
8587,60073,42424.72611,United States,2212,US15,Male,9,129,0,129
8588,60074,42424.83611,United States,2237,US15,Female,7.5,179,0.1,161.1
8589,60075,42424.90611,Germany,2184,GER1,Female,8.5,149,0.3,104.3
8590,60075,42424.90611,Germany,2234,GER2,Female,9,129,0.2,103.2
8591,60076,42424.99611,Canada,2173,CAN6,Male,10,129,0,129
8592,60077,42425.02611,Canada,2219,CAN6,Male,9.5,179,0.3,125.3
8593,60078,42425.07611,Germany,2221,GER1,Female,9,149,0,149
8594,60079,42425.10611,United States,2158,US11,Male,9.5,139,0.5,69.5
8595,60080,42425.15611,United States,2193,US13,Female,7.5,179,0,179
8596,60081,42425.17611,Canada,2177,CAN6,Female,9.5,189,0,189
8597,60082,42425.33611,United States,2218,US6,Male,11,139,0.3,97.3
8598,60083,42425.43611,Germany,2238,GER2,Male,10,169,0,169
8599,60084,42425.64611,Germany,2174,GER2,Male,10.5,189,0,189
8600,60085,42425.68611,United States,2166,US1,Male,10.5,129,0,129
8601,60085,42425.68611,United States,2224,US14,Female,7.5,159,0,159
8602,60086,42425.69611,Germany,2189,GER1,Female,9,179,0,179
8603,60087,42425.76611,United States,2196,US11,Male,11.5,159,0.3,111.3
8604,60088,42425.83611,Germany,2228,GER2,Male,9.5,139,0,139
8605,60089,42425.91611,United States,2147,US13,Female,8,189,0,189
8606,60090,42425.95611,Canada,2237,CAN6,Female,11.5,189,0,189
8607,60091,42425.99611,Canada,2223,CAN3,Male,11,129,0.2,103.2
8608,60092,42426.02611,United States,2224,US12,Female,7,199,0,199
8609,60093,42426.07611,United Kingdom,2160,UK3,Male,10,159,0.1,143.1
8610,60094,42426.10611,United Kingdom,2170,UK3,Female,10.5,199,0,199
8611,60095,42426.11611,United States,2220,US10,Male,10,169,0.5,84.5
8612,60096,42426.17611,United States,2165,US7,Male,9,199,0,199
8613,60097,42426.26611,Canada,2205,CAN3,Male,9.5,149,0.2,119.2
8614,60098,42426.26611,Canada,2191,CAN6,Female,7,199,0,199
8615,60099,42426.27611,United States,2236,US5,Male,10.5,199,0.5,99.5
8616,60100,42426.32611,Germany,2210,GER1,Male,10.5,199,0,199
8617,60101,42426.52611,United States,2233,US6,Female,8,139,0.1,125.1
8618,60102,42426.53611,Germany,2199,GER1,Male,7.5,149,0.1,134.1
8619,60103,42426.56611,United States,2198,US12,Female,8.5,149,0,149
8620,60104,42426.64611,Germany,2229,GER2,Male,9.5,129,0.1,116.1
8621,60105,42426.68611,Germany,2211,GER2,Male,11,189,0,189
8622,60106,42426.68611,United States,2204,US8,Male,10.5,199,0,199
8623,60107,42426.69611,United Kingdom,2214,UK4,Male,9.5,159,0.5,79.5
8624,60107,42426.69611,United Kingdom,2150,UK3,Female,10.5,199,0,199
8625,60108,42426.76611,United States,2239,US6,Male,7.5,159,0,159
8626,60109,42426.91611,United States,2147,US13,Female,8,129,0.1,116.1
8627,60110,42426.95611,United States,2235,US1,Male,11,149,0,149
8628,60111,42426.99611,Canada,2191,CAN1,Female,7,169,0.2,135.2
8629,60112,42427.01611,Canada,2205,CAN6,Female,9,159,0,159
8630,60113,42427.02611,Canada,2173,CAN1,Male,10.5,169,0.5,84.5
8631,60114,42427.02611,United States,2168,US13,Male,8,129,0,129
8632,60115,42427.06611,United States,2154,US12,Male,14,129,0,129
8633,60116,42427.11611,United States,2186,US9,Male,14,199,0,199
8634,60117,42427.11611,Canada,2154,CAN3,Male,8.5,129,0,129
